sheet,source_log,process_original,process_normalized,run_number_in_same_log,step_number,step_original,step_normalized,step_seconds,total_seconds_at_step,severity,process_run_total_seconds,average_step_seconds_ignoring_dates,average_process_total_seconds_ignoring_dates
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,32,Create Monthly Update - Create Master List - Canvas detail - existing sheet lookup complete: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - existing sheet lookup complete: Master List,0.003,62.467,OK,106.585,0.008,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,33,Create Monthly Update - Create Master List - Canvas detail - template lookup complete: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - template lookup complete: Master List,0.002,62.469,OK,106.585,0.003,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,34,Create Monthly Update - Create Master List - Canvas detail - headers resolved from template | Columns: 37: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - headers resolved from template | Columns: 37: Master List,0.945,63.414,OK,106.585,1.171,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,35,Create Monthly Update - Create Master List - Canvas detail - blank sheet inserted in configured creation order: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - blank sheet inserted in configured creation order: Master List,6.508,69.922,OK,106.585,7.286,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,36,Create Monthly Update - Create Master List - Canvas detail - grid resized: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - grid resized: Master List,4.424,74.346,OK,106.585,3.822,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,37,Create Monthly Update - Create Master List - Canvas detail - title rows copied from template: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - title rows copied from template: Master List,0.010,74.356,OK,106.585,0.009,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,38,Create Monthly Update - Create Master List - Canvas detail - header row copied from template: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - header row copied from template: Master List,0.004,74.360,OK,106.585,0.009,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,39,Create Monthly Update - Create Master List - Canvas detail - data-row format copied from template: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - data-row format copied from template: Master List,0.005,74.365,OK,106.585,0.026,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,40,Create Monthly Update - Create Master List - Canvas detail - template column widths applied: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - template column widths applied: Master List,4.096,78.461,OK,106.585,4.516,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,41,Create Monthly Update - Create Master List - Canvas detail - title/date values stamped: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - title/date values stamped: Master List,0.004,78.465,OK,106.585,0.005,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,42,Create Monthly Update - Create Master List - Canvas detail - header values stamped: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - header values stamped: Master List,0.005,78.470,OK,106.585,0.007,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,43,Create Monthly Update - Create Master List - Canvas detail - frozen rows applied: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - frozen rows applied: Master List,0.111,78.581,OK,106.585,0.138,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,44,Create Monthly Update - Create Master List - Canvas detail - frozen columns applied: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - frozen columns applied: Master List,0.270,78.851,OK,106.585,0.340,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,45,Create Monthly Update - Create Master List - Canvas detail - tab color applied: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - tab color applied: Master List,0.316,79.167,OK,106.585,0.366,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,46,Create Monthly Update - Create Master List - Canvas detail - runtime caches cleared: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - runtime caches cleared: Master List,0.003,79.170,OK,106.585,0.005,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,47,Create Monthly Update - Create Master List - Create naked canvas - Master List output sheet,Create Monthly Update - Create Master List - Create naked canvas - Master List output sheet,0.001,79.171,OK,106.585,0.001,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,48,Create Monthly Update - Create Master List - Build Master List headers,Create Monthly Update - Create Master List - Build Master List headers,0.242,79.413,OK,106.585,0.228,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,49,Create Monthly Update - Create Master List - Copy Primary PMR rows from processed Demo P to Master List,Create Monthly Update - Create Master List - Copy Primary PMR rows from processed Demo P to Master List,2.006,81.419,OK,106.585,1.980,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,50,Create Monthly Update - Create Master List - Right-size Master List output rows,Create Monthly Update - Create Master List - Right-size Master List output rows,0.901,82.320,OK,106.585,0.775,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,51,Create Monthly Update - Create Master List - Sync Unlocked CP to Master List primary rows (in-memory),Create Monthly Update - Create Master List - Sync Unlocked CP to Master List primary rows (in-memory),2.155,84.475,OK,106.585,1.311,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,52,Create Monthly Update - Create Master List - Sync Care Plan Due to Master List primary rows (in-memory),Create Monthly Update - Create Master List - Sync Care Plan Due to Master List primary rows (in-memory),0.907,85.382,OK,106.585,1.048,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,53,Create Monthly Update - Create Master List - Batch write Care Plan sync data to Master List,Create Monthly Update - Create Master List - Batch write Care Plan sync data to Master List,0.066,85.448,OK,106.585,0.055,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,54,Create Monthly Update - Create Master List - Set final Master List sheet name and place in configured creation order,Create Monthly Update - Create Master List - Set final Master List sheet name and place in configured creation order,6.337,91.785,OK,106.585,6.358,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,55,Create Monthly Update - Create Master List - Lock Master List final row heights,Create Monthly Update - Create Master List - Lock Master List final row heights,0.238,92.023,OK,106.585,0.615,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,56,All template sheets successfully hidden,All template sheets successfully hidden,0.467,92.490,OK,106.585,0.641,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,57,Create Monthly Update - Create Master List - Hide report templates before Master List completion,Create Monthly Update - Create Master List - Hide report templates before Master List completion,0.001,92.491,OK,106.585,0.002,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,58,Create Monthly Start - Master List complete: Master List 04.,Create Monthly Start - Master List complete: Master List,0.001,92.492,OK,106.585,0.002,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,59,Create Monthly Start - Index refreshed; full-workbook sheet sorting skipped by design,Create Monthly Start - Index refreshed; full-workbook sheet sorting skipped by design,14.030,106.522,SLOW,106.585,13.968,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,60,Complete,Complete,0.063,106.585,OK,106.585,0.087,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,1,Start,Start,0.213,0.213,OK,95.672,0.355,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,2,Create Monthly Start - Locate Raw Data for Demo P initialization,Create Monthly Start - Locate Raw Data for Demo P initialization,0.235,0.448,OK,95.672,0.433,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,3,Validated current Raw Data sheet for Demo P build: Raw Data 04.,Validated current Raw Data sheet for Demo P build: Raw Data,2.075,2.523,OK,95.672,2.965,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,4,Raw Data rows prepared for Demo P without disenrollment exclusion,Raw Data rows prepared for Demo P without disenrollment exclusion,1.552,4.075,OK,95.672,2.300,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,5,"Demo P Data processed, metadata mapped, and contacts flattened in memory | Rows retained:","Demo P Data processed, metadata mapped, and contacts flattened in memory | Rows retained",0.382,4.457,OK,95.672,0.835,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,6,Demo P unified values flushed to spreadsheet canvas,Demo P unified values flushed to spreadsheet canvas,18.551,23.008,SLOW,95.672,25.706,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,7,Create Monthly Start - Build Demo P complete | Rows retained:,Create Monthly Start - Build Demo P complete | Rows retained,9.919,32.927,OK,95.672,14.153,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,8,Create Monthly Start - Create/Update Disenrolled - Locate Demo P: Demo P,Create Monthly Start - Create/Update Disenrolled - Locate Demo P: Demo P,0.010,32.937,OK,95.672,0.008,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,9,Disenrolled move - exclusion sheet ready: Disenrolled Exclusion,Disenrolled move - exclusion sheet ready: Disenrolled Exclusion,9.925,42.862,OK,95.672,10.449,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,10,Disenrolled move - existing exclusion data read | Rows:,Disenrolled move - existing exclusion data read | Rows,1.409,44.271,OK,95.672,1.510,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,11,Disenrolled move - Demo P body bulk read | Rows:,Disenrolled move - Demo P body bulk read | Rows,0.926,45.197,OK,95.672,1.286,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,12,Disenrolled move - Demo P disenrollment scan complete | Disenrolled PMRs: 719; active re-enrolled PMRs:,Disenrolled move - Demo P disenrollment scan complete | Disenrolled PMRs: 719; active re-enrolled PMRs,0.006,45.203,OK,95.672,0.006,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,13,Disenrolled move - Demo P retained/remove partition complete | Retained rows: 341; rows selected:,Disenrolled move - Demo P retained/remove partition complete | Retained rows: 341; rows selected,0.007,45.210,OK,95.672,0.005,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,14,Disenrolled move - exclusion append - append payload built | Rows:,Disenrolled move - exclusion append - append payload built | Rows,0.295,45.505,OK,95.672,0.293,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,15,Disenrolled move - exclusion append - append payload sorted newest to oldest,Disenrolled move - exclusion append - append payload sorted newest to oldest,0.012,45.517,OK,95.672,0.009,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,16,Disenrolled move - exclusion append - rows inserted at top of Disenrolled Exclusion | Rows:,Disenrolled move - exclusion append - rows inserted at top of Disenrolled Exclusion | Rows,0.202,45.719,OK,95.672,0.187,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,17,Disenrolled move - exclusion append - append payload values written | Rows: 719; Columns written: 52; Column runs: 4; Blank columns skipped:,Disenrolled move - exclusion append - append payload values written | Rows: 719; Columns written: 52; Column runs: 4; Blank columns skipped,2.750,48.469,OK,95.672,2.594,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,18,Disenrolled move - exclusion append - append payload formatting copied,Disenrolled move - exclusion append - append payload formatting copied,0.033,48.502,OK,95.672,0.012,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,19,Disenrolled move - exclusion append - Disenrolled Exclusion row heights locked,Disenrolled move - exclusion append - Disenrolled Exclusion row heights locked,1.691,50.193,OK,95.672,1.878,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,20,Disenrolled move - Demo P retained rewrite - rows normalized | Rows:,Disenrolled move - Demo P retained rewrite - rows normalized | Rows,0.004,50.197,OK,95.672,0.003,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,21,Disenrolled move - Demo P retained rewrite - formatted row capacity ensured,Disenrolled move - Demo P retained rewrite - formatted row capacity ensured,0.340,50.537,OK,95.672,0.374,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,22,Disenrolled move - Demo P retained rewrite - old Demo P body content cleared | Rows cleared:,Disenrolled move - Demo P retained rewrite - old Demo P body content cleared | Rows cleared,0.007,50.544,OK,95.672,0.005,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,23,Disenrolled move - Demo P retained rewrite - retained Demo P body written | Rows:,Disenrolled move - Demo P retained rewrite - retained Demo P body written | Rows,1.040,51.584,OK,95.672,1.377,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,24,Disenrolled move - Demo P row count normalized after retained rewrite,Disenrolled move - Demo P row count normalized after retained rewrite,0.672,52.256,OK,95.672,1.553,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,25,Disenrolled move - runtime caches cleared after disenrollment move,Disenrolled move - runtime caches cleared after disenrollment move,0.005,52.261,OK,95.672,0.006,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,26,"Create Monthly Start - Create/Update Disenrolled - Copy disenrolled primary records and remove rows: 719 copied, 719 removed","Create Monthly Start - Create/Update Disenrolled - Copy disenrolled primary records and remove rows: 719 copied, 719 removed",0.002,52.263,OK,95.672,0.317,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,27,Create Monthly Start - Create/Update Disenrolled - old rows hidden,Create Monthly Start - Create/Update Disenrolled - old rows hidden,1.597,53.860,OK,95.672,2.131,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,28,Create Monthly Start - Create/Update Disenrolled - Index refresh deferred until final organization,Create Monthly Start - Create/Update Disenrolled - Index refresh deferred until final organization,0.001,53.861,OK,95.672,0.002,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,29,Create Monthly Start - Disenrolled List complete | Rows copied: 719; rows removed:,Create Monthly Start - Disenrolled List complete | Rows copied: 719; rows removed,0.002,53.863,OK,95.672,0.002,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,30,Create Monthly Update - Create Master List - Start,Create Monthly Update - Create Master List - Start,0.005,53.868,OK,95.672,0.004,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,31,Create Monthly Update - Create Master List - Locate current processed Demo P sheet,Create Monthly Update - Create Master List - Locate current processed Demo P sheet,0.007,53.875,OK,95.672,0.006,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,32,Create Monthly Update - Create Master List - Canvas detail - existing sheet lookup complete: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - existing sheet lookup complete: Master List,0.021,53.896,OK,95.672,0.008,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,33,Create Monthly Update - Create Master List - Canvas detail - template lookup complete: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - template lookup complete: Master List,0.004,53.900,OK,95.672,0.003,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,34,Create Monthly Update - Create Master List - Canvas detail - headers resolved from template | Columns: 37: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - headers resolved from template | Columns: 37: Master List,0.818,54.718,OK,95.672,1.171,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,35,Create Monthly Update - Create Master List - Canvas detail - blank sheet inserted in configured creation order: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - blank sheet inserted in configured creation order: Master List,7.274,61.992,OK,95.672,7.286,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,36,Create Monthly Update - Create Master List - Canvas detail - grid resized: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - grid resized: Master List,3.005,64.997,OK,95.672,3.822,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,37,Create Monthly Update - Create Master List - Canvas detail - title rows copied from template: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - title rows copied from template: Master List,0.022,65.019,OK,95.672,0.009,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,38,Create Monthly Update - Create Master List - Canvas detail - header row copied from template: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - header row copied from template: Master List,0.026,65.045,OK,95.672,0.009,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,39,Create Monthly Update - Create Master List - Canvas detail - data-row format copied from template: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - data-row format copied from template: Master List,0.130,65.175,OK,95.672,0.026,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,40,Create Monthly Update - Create Master List - Canvas detail - template column widths applied: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - template column widths applied: Master List,2.862,68.037,OK,95.672,4.516,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,41,Create Monthly Update - Create Master List - Canvas detail - title/date values stamped: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - title/date values stamped: Master List,0.007,68.044,OK,95.672,0.005,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,42,Create Monthly Update - Create Master List - Canvas detail - header values stamped: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - header values stamped: Master List,0.005,68.049,OK,95.672,0.007,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,43,Create Monthly Update - Create Master List - Canvas detail - frozen rows applied: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - frozen rows applied: Master List,0.124,68.173,OK,95.672,0.138,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,44,Create Monthly Update - Create Master List - Canvas detail - frozen columns applied: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - frozen columns applied: Master List,0.253,68.426,OK,95.672,0.340,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,45,Create Monthly Update - Create Master List - Canvas detail - tab color applied: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - tab color applied: Master List,0.235,68.661,OK,95.672,0.366,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,46,Create Monthly Update - Create Master List - Canvas detail - runtime caches cleared: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - runtime caches cleared: Master List,0.010,68.671,OK,95.672,0.005,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,47,Create Monthly Update - Create Master List - Create naked canvas - Master List output sheet,Create Monthly Update - Create Master List - Create naked canvas - Master List output sheet,0.002,68.673,OK,95.672,0.001,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,48,Create Monthly Update - Create Master List - Build Master List headers,Create Monthly Update - Create Master List - Build Master List headers,0.194,68.867,OK,95.672,0.228,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,49,Create Monthly Update - Create Master List - Copy Primary PMR rows from processed Demo P to Master List,Create Monthly Update - Create Master List - Copy Primary PMR rows from processed Demo P to Master List,1.955,70.822,OK,95.672,1.980,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,50,Create Monthly Update - Create Master List - Right-size Master List output rows,Create Monthly Update - Create Master List - Right-size Master List output rows,0.649,71.471,OK,95.672,0.775,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,51,Create Monthly Update - Create Master List - Sync Unlocked CP to Master List primary rows (in-memory),Create Monthly Update - Create Master List - Sync Unlocked CP to Master List primary rows (in-memory),2.144,73.615,OK,95.672,1.311,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,52,Create Monthly Update - Create Master List - Sync Care Plan Due to Master List primary rows (in-memory),Create Monthly Update - Create Master List - Sync Care Plan Due to Master List primary rows (in-memory),0.643,74.258,OK,95.672,1.048,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,53,Create Monthly Update - Create Master List - Batch write Care Plan sync data to Master List,Create Monthly Update - Create Master List - Batch write Care Plan sync data to Master List,0.044,74.302,OK,95.672,0.055,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,54,Create Monthly Update - Create Master List - Set final Master List sheet name and place in configured creation order,Create Monthly Update - Create Master List - Set final Master List sheet name and place in configured creation order,6.200,80.502,OK,95.672,6.358,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,55,Create Monthly Update - Create Master List - Lock Master List final row heights,Create Monthly Update - Create Master List - Lock Master List final row heights,0.227,80.729,OK,95.672,0.615,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,56,All template sheets successfully hidden,All template sheets successfully hidden,0.583,81.312,OK,95.672,0.641,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,57,Create Monthly Update - Create Master List - Hide report templates before Master List completion,Create Monthly Update - Create Master List - Hide report templates before Master List completion,0.005,81.317,OK,95.672,0.002,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,58,Create Monthly Start - Master List complete: Master List 04.,Create Monthly Start - Master List complete: Master List,0.002,81.319,OK,95.672,0.002,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,59,Create Monthly Start - Index refreshed; full-workbook sheet sorting skipped by design,Create Monthly Start - Index refreshed; full-workbook sheet sorting skipped by design,14.291,95.610,SLOW,95.672,13.968,123.196
Create Monthly Start,v1.8.9.3 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,60,Complete,Complete,0.062,95.672,OK,95.672,0.087,123.196
Create Monthly Start,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,1,Start,Start,0.557,0.557,OK,148.866,0.355,123.196
Create Monthly Start,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,2,Create Monthly Start - Locate Raw Data for Demo P initialization,Create Monthly Start - Locate Raw Data for Demo P initialization,0.384,0.941,OK,148.866,0.433,123.196
Create Monthly Start,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,3,Validated current Raw Data sheet for Demo P build: Raw Data 04.,Validated current Raw Data sheet for Demo P build: Raw Data,3.314,4.255,OK,148.866,2.965,123.196
Create Monthly Start,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,4,Raw Data rows prepared for Demo P without disenrollment exclusion,Raw Data rows prepared for Demo P without disenrollment exclusion,2.524,6.779,OK,148.866,2.300,123.196
Create Monthly Start,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,5,"Demo P Data processed, metadata mapped, and contacts flattened in memory | Rows retained:","Demo P Data processed, metadata mapped, and contacts flattened in memory | Rows retained",1.021,7.800,OK,148.866,0.835,123.196
Create Monthly Start,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,6,Demo P unified values flushed to spreadsheet canvas,Demo P unified values flushed to spreadsheet canvas,32.059,39.859,BOTTLENECK,148.866,25.706,123.196
