sheet,source_log,process_original,process_normalized,run_number_in_same_log,step_number,step_original,step_normalized,step_seconds,total_seconds_at_step,severity,process_run_total_seconds,average_step_seconds_ignoring_dates,average_process_total_seconds_ignoring_dates
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,81,Wave 4 Raw Data banner-column sync complete | Rows updated:,Wave 4 Raw Data banner-column sync complete | Rows updated,0.011,57.724,OK,68.326,0.010,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,82,Wave 4 Raw Data row-height lock start,Wave 4 Raw Data row-height lock start,0.000,57.724,OK,68.326,0.000,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,83,Wave 4 Raw Data row-height lock complete,Wave 4 Raw Data row-height lock complete,0.525,58.249,OK,68.326,0.992,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,84,Wave 4 Raw Data visibility policy start,Wave 4 Raw Data visibility policy start,0.000,58.249,OK,68.326,0.000,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,85,Hide governed output sheet: Raw Data 05.,Hide governed output sheet: Raw Data,0.143,58.392,OK,68.326,0.288,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,86,Wave 4 Raw Data visibility policy complete,Wave 4 Raw Data visibility policy complete,0.000,58.392,OK,68.326,0.000,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,87,Raw Data final visibility policy enforced after Index refresh,Raw Data final visibility policy enforced after Index refresh,9.879,68.271,OK,68.326,25.414,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,88,Formatted monthly Raw Data in place without deleting imported columns: Raw Data 05.,Formatted monthly Raw Data in place without deleting imported columns: Raw Data,0.001,68.272,OK,68.326,1.100,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,89,Formatted monthly import tab: RD from RD May,Formatted monthly import tab: RD from RD,0.000,68.272,OK,68.326,0.002,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,90,Complete,Complete,0.054,68.326,OK,68.326,0.105,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,1,Start,Start,0.258,0.258,OK,95.253,0.331,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,2,Banner output sheet shown: Banners 06.,Banner output sheet shown: Banners,10.402,10.660,SLOW,95.253,12.426,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,3,Raw archive detail - archive workbook opened: Source - Banners 06.,Raw archive detail - archive workbook opened: Source - Banners,1.021,11.681,OK,95.253,2.285,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,4,Raw archive detail - existing archive sheet deleted if present: Source - Banners 06.,Raw archive detail - existing archive sheet deleted if present: Source - Banners,0.001,11.682,OK,95.253,0.160,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,5,Raw archive detail - source sheet copied to archive workbook: Source - Banners 06.,Raw archive detail - source sheet copied to archive workbook: Source - Banners,1.223,12.905,OK,95.253,1.544,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,6,Raw archive detail - archive sheet renamed: Source - Banners 06.,Raw archive detail - archive sheet renamed: Source - Banners,0.869,13.774,OK,95.253,1.097,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,7,Raw archive detail - archive sheet visibility enforced visible: Source - Banners 06.,Raw archive detail - archive sheet visibility enforced visible: Source - Banners,0.137,13.911,OK,95.253,0.095,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,8,Raw data copied to archive: Source - Banners 06.,Raw data copied to archive: Source - Banners,0.001,13.912,OK,95.253,0.000,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,9,Local raw sheet deleted to preserve workbook speed,Local raw sheet deleted to preserve workbook speed,2.184,16.096,OK,95.253,0.752,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,10,Hide governed output sheet: Banners 06.,Hide governed output sheet: Banners,1.201,17.297,OK,95.253,0.758,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,11,Formatted monthly import tab: B from B June,Formatted monthly import tab: B from B,0.160,17.457,OK,95.253,0.168,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,12,Prepared monthly dashboard source: CD June,Prepared monthly dashboard source: CD,2.296,19.753,OK,95.253,1.110,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,13,Mapped monthly dashboard rows in memory:,Mapped monthly dashboard rows in memory,1.333,21.086,OK,95.253,0.762,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,14,Monthly dashboard fast canvas - blank sheet inserted in configured creation order: CP Due 06.,Monthly dashboard fast canvas - blank sheet inserted in configured creation order: CP Due,8.856,29.942,OK,95.253,12.014,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,15,Monthly dashboard fast canvas - grid resized to 340 rows x 5 cols: CP Due 06.,Monthly dashboard fast canvas - grid resized to 340 rows x 5 cols: CP Due,0.657,30.599,OK,95.253,0.844,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,16,Monthly dashboard fast canvas - template column widths applied: CP Due 06.,Monthly dashboard fast canvas - template column widths applied: CP Due,0.395,30.994,OK,95.253,0.860,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,17,Monthly dashboard fast canvas - raw values written | Rows: 336: CP Due 06.,Monthly dashboard fast canvas - raw values written | Rows: 336: CP Due,0.017,31.011,OK,95.253,0.017,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,18,Monthly dashboard fast canvas - title rows copied from template: CP Due 06.,Monthly dashboard fast canvas - title rows copied from template: CP Due,0.004,31.015,OK,95.253,0.008,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,19,Monthly dashboard fast canvas - header row copied from template: CP Due 06.,Monthly dashboard fast canvas - header row copied from template: CP Due,0.003,31.018,OK,95.253,0.006,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,20,Monthly dashboard fast canvas - data-row format copied from template | Rows: 336: CP Due 06.,Monthly dashboard fast canvas - data-row format copied from template | Rows: 336: CP Due,0.003,31.021,OK,95.253,0.006,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,21,Monthly dashboard fast canvas - title/date/header values stamped: CP Due 06.,Monthly dashboard fast canvas - title/date/header values stamped: CP Due,0.010,31.031,OK,95.253,0.018,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,22,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: CP Due 06.,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: CP Due,0.727,31.758,OK,95.253,2.161,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,23,Monthly dashboard fast canvas - filter created: CP Due 06.,Monthly dashboard fast canvas - filter created: CP Due,0.470,32.228,OK,95.253,0.915,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,24,Monthly dashboard fast canvas - template-driven canvas wrap applied: CP Due 06.,Monthly dashboard fast canvas - template-driven canvas wrap applied: CP Due,0.229,32.457,OK,95.253,0.481,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,25,Monthly dashboard fast canvas - runtime caches cleared: CP Due 06.,Monthly dashboard fast canvas - runtime caches cleared: CP Due,0.002,32.459,OK,95.253,0.004,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,26,Created monthly dashboard fast canvas: CP Due,Created monthly dashboard fast canvas: CP Due,0.000,32.459,OK,95.253,0.000,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,27,Locked monthly dashboard row heights: CP Due 06.,Locked monthly dashboard row heights: CP Due,0.341,32.800,OK,95.253,0.696,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,28,Raw archive detail - archive workbook opened: Source - CP Due 06.,Raw archive detail - archive workbook opened: Source - CP Due,0.089,32.889,OK,95.253,0.180,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,29,Raw archive detail - existing archive sheet deleted if present: Source - CP Due 06.,Raw archive detail - existing archive sheet deleted if present: Source - CP Due,0.001,32.890,OK,95.253,0.098,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,30,Raw archive detail - source sheet copied to archive workbook: Source - CP Due 06.,Raw archive detail - source sheet copied to archive workbook: Source - CP Due,1.378,34.268,OK,95.253,1.282,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,31,Raw archive detail - archive sheet renamed: Source - CP Due 06.,Raw archive detail - archive sheet renamed: Source - CP Due,0.151,34.419,OK,95.253,0.163,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,32,Raw archive detail - archive sheet visibility enforced visible: Source - CP Due 06.,Raw archive detail - archive sheet visibility enforced visible: Source - CP Due,0.058,34.477,OK,95.253,0.084,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,33,Raw data copied to archive: Source - CP Due,Raw data copied to archive: Source - CP Due,0.000,34.477,OK,95.253,0.000,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,34,Local raw sheet deleted to preserve workbook speed,Local raw sheet deleted to preserve workbook speed,0.380,34.857,OK,95.253,0.752,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,35,Hide governed output sheet: CP Due 06.,Hide governed output sheet: CP Due,0.384,35.241,OK,95.253,0.703,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,36,Formatted monthly import tab: CD from CD June,Formatted monthly import tab: CD from CD,0.066,35.307,OK,95.253,0.162,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,37,Prepared monthly dashboard source: UC June,Prepared monthly dashboard source: UC,0.457,35.764,OK,95.253,0.774,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,38,Mapped monthly dashboard rows in memory:,Mapped monthly dashboard rows in memory,0.569,36.333,OK,95.253,0.762,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,39,Monthly dashboard fast canvas - blank sheet inserted in configured creation order: Unlock CP 06.,Monthly dashboard fast canvas - blank sheet inserted in configured creation order: Unlock CP,8.208,44.541,OK,95.253,11.441,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,40,Monthly dashboard fast canvas - grid resized to 353 rows x 4 cols: Unlock CP 06.,Monthly dashboard fast canvas - grid resized to 353 rows x 4 cols: Unlock CP,2.956,47.497,OK,95.253,1.478,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,41,Monthly dashboard fast canvas - template column widths applied: Unlock CP 06.,Monthly dashboard fast canvas - template column widths applied: Unlock CP,0.581,48.078,OK,95.253,0.559,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,42,Monthly dashboard fast canvas - raw values written | Rows: 349: Unlock CP 06.,Monthly dashboard fast canvas - raw values written | Rows: 349: Unlock CP,0.157,48.235,OK,95.253,0.042,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,43,Monthly dashboard fast canvas - title rows copied from template: Unlock CP 06.,Monthly dashboard fast canvas - title rows copied from template: Unlock CP,0.139,48.374,OK,95.253,0.015,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,44,Monthly dashboard fast canvas - header row copied from template: Unlock CP 06.,Monthly dashboard fast canvas - header row copied from template: Unlock CP,0.105,48.479,OK,95.253,0.014,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,45,Monthly dashboard fast canvas - data-row format copied from template | Rows: 349: Unlock CP 06.,Monthly dashboard fast canvas - data-row format copied from template | Rows: 349: Unlock CP,0.092,48.571,OK,95.253,0.021,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,46,Monthly dashboard fast canvas - title/date/header values stamped: Unlock CP 06.,Monthly dashboard fast canvas - title/date/header values stamped: Unlock CP,0.255,48.826,OK,95.253,0.039,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,47,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: Unlock CP 06.,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: Unlock CP,0.902,49.728,OK,95.253,1.001,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,48,Monthly dashboard fast canvas - filter created: Unlock CP 06.,Monthly dashboard fast canvas - filter created: Unlock CP,0.539,50.267,OK,95.253,0.845,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,49,Monthly dashboard fast canvas - template-driven canvas wrap applied: Unlock CP 06.,Monthly dashboard fast canvas - template-driven canvas wrap applied: Unlock CP,0.359,50.626,OK,95.253,0.465,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,50,Monthly dashboard fast canvas - runtime caches cleared: Unlock CP 06.,Monthly dashboard fast canvas - runtime caches cleared: Unlock CP,0.086,50.712,OK,95.253,0.010,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,51,Created monthly dashboard fast canvas: Unlock CP,Created monthly dashboard fast canvas: Unlock CP,0.000,50.712,OK,95.253,0.000,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,52,Locked monthly dashboard row heights: Unlock CP 06.,Locked monthly dashboard row heights: Unlock CP,1.479,52.191,OK,95.253,0.941,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 06.26,Format Monthly Sheets,1,53,Raw archive detail - archive workbook opened: Source - Unlocked CP 06.,Raw archive detail - archive workbook opened: Source - Unlocked CP,0.273,52.464,OK,95.253,0.172,106.731
