sheet,source_log,process_original,process_normalized,run_number_in_same_log,step_number,step_original,step_normalized,step_seconds,total_seconds_at_step,severity,process_run_total_seconds,average_step_seconds_ignoring_dates,average_process_total_seconds_ignoring_dates
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,26,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - standard title rows ensured,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - standard title rows ensured,0.366,48.767,OK,111.838,0.533,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,27,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive title/header rows written,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive title/header rows written,0.011,48.778,OK,111.838,0.011,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,28,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive frozen rows ensured,Create Monthly Update - Update Demo P - Archive detail - sheet readiness - archive frozen rows ensured,0.112,48.890,OK,111.838,0.144,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,29,Create Monthly Update - Update Demo P - Archive detail - archive sheet ready: Archive - Demo P,Create Monthly Update - Update Demo P - Archive detail - archive sheet ready: Archive - Demo P,0.148,49.038,OK,111.838,0.216,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,30,Create Monthly Update - Update Demo P - Archive detail - archive headers read | Columns:,Create Monthly Update - Update Demo P - Archive detail - archive headers read | Columns,0.310,49.348,OK,111.838,0.483,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,31,Create Monthly Update - Update Demo P - Archive detail - archive header maps built | Source columns: 80; Archive columns:,Create Monthly Update - Update Demo P - Archive detail - archive header maps built | Source columns: 80; Archive columns,0.002,49.350,OK,111.838,0.002,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,32,Create Monthly Update - Update Demo P - Archive detail - archive payload built | Rows: 74; Columns:,Create Monthly Update - Update Demo P - Archive detail - archive payload built | Rows: 74; Columns,0.003,49.353,OK,111.838,0.003,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,33,Create Monthly Update - Update Demo P - Archive detail - archive row capacity already sufficient | Insert start row: 5; Rows:,Create Monthly Update - Update Demo P - Archive detail - archive row capacity already sufficient | Insert start row: 5; Rows,0.065,49.418,OK,111.838,0.097,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,34,Create Monthly Update - Update Demo P - Archive detail - archive column capacity already sufficient | Columns:,Create Monthly Update - Update Demo P - Archive detail - archive column capacity already sufficient | Columns,0.002,49.420,OK,111.838,0.071,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,35,Create Monthly Update - Update Demo P - Archive detail - archive values written | Rows: 74; Columns:,Create Monthly Update - Update Demo P - Archive detail - archive values written | Rows: 74; Columns,0.047,49.467,OK,111.838,0.043,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,36,Create Monthly Update - Update Demo P - Archive detail - archive runtime caches cleared,Create Monthly Update - Update Demo P - Archive detail - archive runtime caches cleared,0.005,49.472,OK,111.838,0.010,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,37,Create Monthly Update - Update Demo P - Archive - Demo P primary rows saved before monthly replacement | Rows:,Create Monthly Update - Update Demo P - Archive - Demo P primary rows saved before monthly replacement | Rows,0.002,49.474,OK,111.838,0.003,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,38,Create Monthly Update - Update Demo P - formatted row capacity ensured,Create Monthly Update - Update Demo P - formatted row capacity ensured,0.637,50.111,OK,111.838,0.861,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,39,Create Monthly Update - Update Demo P - old Demo P body content cleared | Rows cleared:,Create Monthly Update - Update Demo P - old Demo P body content cleared | Rows cleared,0.008,50.119,OK,111.838,0.007,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,40,Create Monthly Update - Update Demo P - retained Demo P body written | Rows:,Create Monthly Update - Update Demo P - retained Demo P body written | Rows,1.631,51.750,OK,111.838,1.520,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,41,Create Monthly Update - Update Demo P - Demo P monthly replacement body written | Output rows:,Create Monthly Update - Update Demo P - Demo P monthly replacement body written | Output rows,0.008,51.758,OK,111.838,0.010,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,42,Create Monthly Update - Update Demo P - Disenrolled Exclusion reactivation sweep complete | Rows removed:,Create Monthly Update - Update Demo P - Disenrolled Exclusion reactivation sweep complete | Rows removed,3.125,54.883,OK,111.838,3.632,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,43,Create Monthly Update - Update Demo P - Demo P report date range refreshed | Start: 00/01/2026; End: 00/31/,Create Monthly Update - Update Demo P - Demo P report date range refreshed | Start:; End: /,0.043,54.926,OK,111.838,0.070,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,44,Create Monthly Update - Update Demo P - Index refresh deferred until Create Monthly Update final organization,Create Monthly Update - Update Demo P - Index refresh deferred until Create Monthly Update final organization,8.839,63.765,OK,111.838,12.085,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,45,Create Monthly Update - Update Demo P - Demo P monthly PMR replacement complete | PMRs reviewed:,Create Monthly Update - Update Demo P - Demo P monthly PMR replacement complete | PMRs reviewed,0.002,63.767,OK,111.838,0.002,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,46,Create Monthly Update - Demo P update complete: Demo P,Create Monthly Update - Demo P update complete: Demo P,0.002,63.769,OK,111.838,0.003,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,47,Create Monthly Update - Create/Update Disenrolled - Locate Demo P: Demo P,Create Monthly Update - Create/Update Disenrolled - Locate Demo P: Demo P,0.007,63.776,OK,111.838,0.009,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,48,Disenrolled move - exclusion sheet ready: Disenrolled Exclusion,Disenrolled move - exclusion sheet ready: Disenrolled Exclusion,0.065,63.841,OK,111.838,0.050,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,49,Disenrolled move - existing exclusion data read | Rows:,Disenrolled move - existing exclusion data read | Rows,1.240,65.081,OK,111.838,1.615,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,50,Disenrolled move - Demo P body bulk read | Rows:,Disenrolled move - Demo P body bulk read | Rows,0.457,65.538,OK,111.838,0.503,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,51,Disenrolled move - Demo P disenrollment scan complete | Disenrolled PMRs: 8; active re-enrolled PMRs:,Disenrolled move - Demo P disenrollment scan complete | Disenrolled PMRs: 8; active re-enrolled PMRs,0.003,65.541,OK,111.838,0.003,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,52,Disenrolled move - Demo P retained/remove partition complete | Retained rows: 350; rows selected:,Disenrolled move - Demo P retained/remove partition complete | Retained rows: 350; rows selected,0.003,65.544,OK,111.838,0.385,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,53,Disenrolled move - exclusion append - append payload built | Rows:,Disenrolled move - exclusion append - append payload built | Rows,1.051,66.595,OK,111.838,0.721,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,54,Disenrolled move - exclusion append - append payload sorted newest to oldest,Disenrolled move - exclusion append - append payload sorted newest to oldest,0.002,66.597,OK,111.838,0.003,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,55,Disenrolled move - exclusion append - rows inserted at top of Disenrolled Exclusion | Rows:,Disenrolled move - exclusion append - rows inserted at top of Disenrolled Exclusion | Rows,0.234,66.831,OK,111.838,0.312,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,56,Disenrolled move - exclusion append - append payload values written | Rows: 8; Columns written: 45; Column runs: 3; Blank columns skipped:,Disenrolled move - exclusion append - append payload values written | Rows: 8; Columns written: 45; Column runs: 3; Blank columns skipped,0.599,67.430,OK,111.838,0.766,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,57,Disenrolled move - exclusion append - append payload formatting copied,Disenrolled move - exclusion append - append payload formatting copied,0.008,67.438,OK,111.838,0.007,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,58,Disenrolled move - exclusion append - Disenrolled Exclusion row heights locked,Disenrolled move - exclusion append - Disenrolled Exclusion row heights locked,0.544,67.982,OK,111.838,0.980,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,59,Disenrolled move - Demo P retained rewrite - rows normalized | Rows:,Disenrolled move - Demo P retained rewrite - rows normalized | Rows,0.004,67.986,OK,111.838,0.006,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,60,Disenrolled move - Demo P retained rewrite - formatted row capacity ensured,Disenrolled move - Demo P retained rewrite - formatted row capacity ensured,0.283,68.269,OK,111.838,2.181,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,61,Disenrolled move - Demo P retained rewrite - old Demo P body content cleared | Rows cleared:,Disenrolled move - Demo P retained rewrite - old Demo P body content cleared | Rows cleared,0.008,68.277,OK,111.838,0.007,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,62,Disenrolled move - Demo P retained rewrite - retained Demo P body written | Rows:,Disenrolled move - Demo P retained rewrite - retained Demo P body written | Rows,1.340,69.617,OK,111.838,1.346,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,63,Disenrolled move - Demo P row count normalized after retained rewrite,Disenrolled move - Demo P row count normalized after retained rewrite,0.008,69.625,OK,111.838,0.009,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,64,Disenrolled move - runtime caches cleared after disenrollment move,Disenrolled move - runtime caches cleared after disenrollment move,0.005,69.630,OK,111.838,0.008,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,65,"Create Monthly Update - Create/Update Disenrolled - Copy disenrolled primary records and remove rows: 8 copied, 8 removed","Create Monthly Update - Create/Update Disenrolled - Copy disenrolled primary records and remove rows: 8 copied, 8 removed",0.002,69.632,OK,111.838,1.137,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,66,Create Monthly Update - Create/Update Disenrolled - old rows hidden,Create Monthly Update - Create/Update Disenrolled - old rows hidden,1.957,71.589,OK,111.838,2.268,144.679
Create Monthly Update,v1.8.9.3 - Wave 4.1 - Framework Timing Report (1).pdf,Create Monthly Update 05.01.26,Create Monthly Update,1,67,Create Monthly Update - Create/Update Disenrolled - Index refresh deferred until final organization,Create Monthly Update - Create/Update Disenrolled - Index refresh deferred until final organization,0.003,71.592,OK,111.838,0.002,144.679
