sheet,source_log,process_original,process_normalized,run_number_in_same_log,step_number,step_original,step_normalized,step_seconds,total_seconds_at_step,severity,process_run_total_seconds,average_step_seconds_ignoring_dates,average_process_total_seconds_ignoring_dates
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,27,Apply column widths: Template - Master List,Apply column widths: Template - Master List,0.095,63.597,OK,82.721,0.116,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,28,Apply governed text/date/number formats: Template - Master List,Apply governed text/date/number formats: Template - Master List,0.002,63.599,OK,82.721,0.004,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,29,Apply hidden/show column settings: Template - Master List,Apply hidden/show column settings: Template - Master List,0.002,63.601,OK,82.721,0.004,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,30,No existing filter to remove: Template - Master List,No existing filter to remove: Template - Master List,0.187,63.788,OK,82.721,0.340,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,31,Create filter: Template - Master List,Create filter: Template - Master List,0.304,64.092,OK,82.721,0.328,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,32,Apply row heights skipped for template: Template - Master List,Apply row heights skipped for template: Template - Master List,0.000,64.092,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,33,Apply full template formatting: Template - Master List,Apply full template formatting: Template - Master List,0.000,64.092,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,34,Write metadata/signature: Template - Master List,Write metadata/signature: Template - Master List,0.061,64.153,OK,82.721,0.088,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,35,Final date/number format enforcement: Template - Master List,Final date/number format enforcement: Template - Master List,0.002,64.155,OK,82.721,0.005,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,36,Ensure frozen rows: Template - Master List,Ensure frozen rows: Template - Master List,0.191,64.346,OK,82.721,0.359,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,37,Ensure frozen columns: Template - Master List,Ensure frozen columns: Template - Master List,0.166,64.512,OK,82.721,0.339,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,38,Ensure tab color: Template - Master List,Ensure tab color: Template - Master List,0.185,64.697,OK,82.721,0.340,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,39,Template hide deferred until batch completion: Template - Master List,Template hide deferred until batch completion: Template - Master List,0.000,64.697,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,40,Complete full template build: Template - Master List,Complete full template build: Template - Master List,0.000,64.697,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,41,Open/create sheet: Template - Monthly Change,Open/create sheet: Template - Monthly Change,5.746,70.443,OK,82.721,7.968,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,42,Template signature mismatch - full build required: Template - Monthly Change,Template signature mismatch - full build required: Template - Monthly Change,0.019,70.462,OK,82.721,0.033,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,43,Template refresh decision: FULL_BUILD - Template - Monthly Change (template sheet did not exist; no stored signature),Template refresh decision: FULL_BUILD - Template - Monthly Change (template sheet did not exist; no stored signature),0.000,70.462,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,44,Template timing mode: FIRST_BUILD - Template - Monthly Change,Template timing mode: FIRST_BUILD - Template - Monthly Change,0.000,70.462,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,45,Full template build required: Template - Monthly Change,Full template build required: Template - Monthly Change,0.000,70.462,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,46,Set template grid from dashboard: Template - Monthly Change (100 rows x 54 cols),Set template grid from dashboard: Template - Monthly Change (100 rows x 54 cols),0.495,70.957,OK,82.721,0.598,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,47,Create template fast path - clear skipped for blank sheet: Template - Monthly Change,Create template fast path - clear skipped for blank sheet: Template - Monthly Change,0.000,70.957,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,48,Apply title rows: Template - Monthly Change,Apply title rows: Template - Monthly Change,0.190,71.147,OK,82.721,0.236,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,49,Apply header row: Template - Monthly Change,Apply header row: Template - Monthly Change,0.011,71.158,OK,82.721,0.026,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,50,Skip alternating color rules: Template - Monthly Change,Skip alternating color rules: Template - Monthly Change,0.009,71.167,OK,82.721,0.015,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,51,Apply data row base style: Template - Monthly Change,Apply data row base style: Template - Monthly Change,0.000,71.167,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,52,Apply column widths: Template - Monthly Change,Apply column widths: Template - Monthly Change,0.034,71.201,OK,82.721,0.060,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,53,Apply governed text/date/number formats: Template - Monthly Change,Apply governed text/date/number formats: Template - Monthly Change,0.003,71.204,OK,82.721,0.005,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,54,Apply hidden/show column settings: Template - Monthly Change,Apply hidden/show column settings: Template - Monthly Change,0.002,71.206,OK,82.721,0.005,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,55,No existing filter to remove: Template - Monthly Change,No existing filter to remove: Template - Monthly Change,0.289,71.495,OK,82.721,0.296,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,56,Create filter: Template - Monthly Change,Create filter: Template - Monthly Change,0.317,71.812,OK,82.721,0.381,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,57,Apply row heights skipped for template: Template - Monthly Change,Apply row heights skipped for template: Template - Monthly Change,0.000,71.812,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,58,Apply full template formatting: Template - Monthly Change,Apply full template formatting: Template - Monthly Change,0.000,71.812,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,59,Write metadata/signature: Template - Monthly Change,Write metadata/signature: Template - Monthly Change,0.082,71.894,OK,82.721,0.095,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,60,Final date/number format enforcement: Template - Monthly Change,Final date/number format enforcement: Template - Monthly Change,0.003,71.897,OK,82.721,0.004,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,61,Ensure frozen rows: Template - Monthly Change,Ensure frozen rows: Template - Monthly Change,0.243,72.140,OK,82.721,0.252,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,62,Ensure frozen columns: Template - Monthly Change,Ensure frozen columns: Template - Monthly Change,0.194,72.334,OK,82.721,0.235,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,63,Ensure tab color: Template - Monthly Change,Ensure tab color: Template - Monthly Change,0.226,72.560,OK,82.721,0.206,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,64,Template hide deferred until batch completion: Template - Monthly Change,Template hide deferred until batch completion: Template - Monthly Change,0.000,72.560,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,65,Complete full template build: Template - Monthly Change,Complete full template build: Template - Monthly Change,0.000,72.560,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,66,Template timing modes: FIRST_BUILD=,Template timing modes: FIRST_BUILD=,0.000,72.560,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,67,All template sheets successfully hidden,All template sheets successfully hidden,0.112,72.672,OK,82.721,0.136,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,68,Templates hidden once after template creation,Templates hidden once after template creation,0.003,72.675,OK,82.721,0.004,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,69,Index refreshed after template creation without showing hidden sheets,Index refreshed after template creation without showing hidden sheets,10.046,82.721,SLOW,82.721,9.554,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,70,All report templates refreshed,All report templates refreshed,0.000,82.721,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,71,Complete,Complete,0.000,82.721,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.3 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,1,Apply title rows: Template - Raw Data,Apply title rows: Template - Raw Data,37.951,37.951,OK,96.901,7.773,85.917
Create / Refresh All Templates,v1.8.9.3 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,2,Apply header row: Template - Raw Data,Apply header row: Template - Raw Data,0.083,38.034,OK,96.901,0.040,85.917
Create / Refresh All Templates,v1.8.9.3 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,3,Apply alternating color rules: Template - Raw Data,Apply alternating color rules: Template - Raw Data,0.471,38.505,OK,96.901,0.461,85.917
